DateTime,fdom,
6/2/2022 1:00,10.555,0.285463151
6/2/2022 1:15,10.2,0.275862069
6/2/2022 1:30,10.065,0.272210953
6/2/2022 1:45,10.18,0.275321163
6/2/2022 2:00,9.745,0.263556457
6/2/2022 2:15,10.08,0.272616633
6/2/2022 2:30,10.245,0.277079108
6/2/2022 2:45,10.15,0.274509804
6/2/2022 3:00,10.005,0.270588235
6/2/2022 3:15,9.885,0.267342799
6/2/2022 3:30,10.04,0.271534821
6/2/2022 3:45,10.13,0.273968898
6/2/2022 4:00,9.985,0.270047329
6/2/2022 4:15,9.92,0.268289385
6/2/2022 4:30,9.85,0.266396214
6/2/2022 4:45,9.86,0.266666667
6/2/2022 5:00,9.7,0.262339419
6/2/2022 5:15,9.62,0.260175794
6/2/2022 5:30,9.81,0.265314402
6/2/2022 5:45,9.92,0.268289385
6/2/2022 6:00,9.9,0.267748479
6/2/2022 6:15,10.15,0.274509804
6/2/2022 6:30,10.085,0.272751859
6/2/2022 6:45,9.915,0.268154158
6/2/2022 7:00,11.415,0.30872211
6/2/2022 7:15,10.01,0.270723462
6/2/2022 7:30,11.19,0.302636917
6/2/2022 7:45,10.895,0.294658553
6/2/2022 8:00,10.21,0.276132522
6/2/2022 8:15,10.485,0.28356998
6/2/2022 8:30,10.04,0.271534821
6/2/2022 8:45,11.525,0.311697093
6/2/2022 9:00,11.165,0.301960784
6/2/2022 9:15,11.135,0.301149425
6/2/2022 9:30,10.93,0.295605139
6/2/2022 9:45,10.78,0.291548343
6/2/2022 10:00,10.73,0.290196078
6/2/2022 10:15,10.49,0.283705206
6/2/2022 10:30,10.76,0.291007437
6/2/2022 10:45,10.09,0.272887086
6/2/2022 11:00,10.54,0.285057471
6/2/2022 11:15,10.44,0.282352941
6/2/2022 11:30,10.515,0.284381339
6/2/2022 11:45,10.5,0.283975659
6/2/2022 12:00,10.965,0.296551724
6/2/2022 12:15,12.015,0.32494929
6/2/2022 12:30,12.17,0.329141312
6/2/2022 12:45,10.47,0.2831643
6/2/2022 13:00,10.095,0.273022312
6/2/2022 13:15,10.385,0.28086545
6/2/2022 13:30,10.42,0.281812035
6/2/2022 13:45,9.83,0.265855308
6/2/2022 14:00,10.26,0.277484787
6/2/2022 14:15,9.725,0.263015551
6/2/2022 14:30,9.96,0.269371197
6/2/2022 14:45,10.13,0.273968898
6/2/2022 15:00,10.035,0.271399594
6/2/2022 15:15,9.92,0.268289385
6/2/2022 15:30,10.11,0.273427992
6/2/2022 15:45,10.04,0.271534821
6/2/2022 16:00,9.39,0.253955375
6/2/2022 16:15,10.3,0.278566599
6/2/2022 16:30,10.21,0.276132522
6/2/2022 16:45,10.46,0.282893847
6/2/2022 17:00,10.93,0.295605139
6/2/2022 17:15,10.82,0.292630156
6/2/2022 17:30,10.5,0.283975659
6/2/2022 17:45,10.155,0.27464503
6/2/2022 18:00,10.56,0.285598377
6/2/2022 18:15,10.725,0.290060852
6/2/2022 18:30,10.55,0.285327924
6/2/2022 18:45,10.815,0.292494929
6/2/2022 19:00,10.99,0.297227857
6/2/2022 19:15,10.925,0.295469912
6/2/2022 19:30,11.19,0.302636917
6/2/2022 19:45,11.46,0.309939148
6/2/2022 20:00,11.02,0.298039216
6/2/2022 20:15,10.67,0.28857336
6/2/2022 20:30,10.43,0.282082488
6/2/2022 20:45,10.305,0.278701826
6/2/2022 21:00,10.14,0.274239351
6/2/2022 21:15,10.285,0.27816092
6/2/2022 21:30,10.52,0.284516565
6/2/2022 21:45,10.395,0.281135903
6/2/2022 22:00,10.48,0.283434753
6/2/2022 22:15,10.29,0.278296146
6/2/2022 22:30,10.29,0.278296146
6/2/2022 22:45,9.955,0.26923597
6/2/2022 23:00,10.18,0.275321163
6/2/2022 23:15,9.99,0.270182556
6/2/2022 23:30,10.03,0.271264368
6/2/2022 23:45,10.16,0.274780257
6/3/2022 0:00,9.885,0.267342799
6/3/2022 0:15,9.835,0.265990534
6/3/2022 0:30,9.695,0.262204192
6/3/2022 0:45,9.63,0.260446247
6/3/2022 1:00,10.08,0.272616633
6/3/2022 1:15,10.03,0.271264368
6/3/2022 1:30,9.89,0.267478026
6/3/2022 1:45,9.915,0.268154158
6/3/2022 2:00,9.695,0.262204192
6/3/2022 2:15,10.03,0.271264368
6/3/2022 2:30,9.79,0.264773496
6/3/2022 2:45,9.77,0.26423259
6/3/2022 3:00,9.34,0.25260311
6/3/2022 3:15,9.32,0.252062204
6/3/2022 3:30,9.395,0.254090602
6/3/2022 3:45,9.625,0.260311021
6/3/2022 4:00,9.5,0.256930358
6/3/2022 4:15,9.49,0.256659905
6/3/2022 4:30,9.69,0.262068966
6/3/2022 4:45,9.74,0.263421231
6/3/2022 5:00,9.71,0.262609872
6/3/2022 5:15,9.49,0.256659905
6/3/2022 5:30,9.69,0.262068966
6/3/2022 5:45,10.605,0.286815416
6/3/2022 6:00,10.04,0.271534821
6/3/2022 6:15,10.07,0.27234618
6/3/2022 6:30,10.005,0.270588235
6/3/2022 6:45,9.97,0.26964165
6/3/2022 7:00,11.995,0.324408384
6/3/2022 7:15,9.76,0.263962137
6/3/2022 7:30,10.18,0.275321163
6/3/2022 7:45,10.43,0.282082488
6/3/2022 8:00,9.96,0.269371197
6/3/2022 8:15,10.16,0.274780257
6/3/2022 8:30,9.915,0.268154158
6/3/2022 8:45,10.365,0.280324544
6/3/2022 9:00,9.68,0.261798513
6/3/2022 9:15,10.785,0.29168357
6/3/2022 9:30,9.76,0.263962137
6/3/2022 9:45,9.86,0.266666667
6/3/2022 10:00,9.78,0.264503043
6/3/2022 10:15,9.73,0.263150778
6/3/2022 10:30,9.26,0.250439486
6/3/2022 10:45,9.55,0.258282623
6/3/2022 11:00,9.7,0.262339419
6/3/2022 11:15,9.69,0.262068966
6/3/2022 11:30,9.32,0.252062204
6/3/2022 11:45,9.76,0.263962137
6/3/2022 12:00,9.14,0.24719405
6/3/2022 12:15,8.87,0.239891819
6/3/2022 12:30,8.495,0.229749831
6/3/2022 12:45,8.66,0.234212306
6/3/2022 13:00,9.06,0.245030426
6/3/2022 13:15,8.845,0.239215686
6/3/2022 13:30,8.78,0.237457742
6/3/2022 13:45,9.02,0.243948614
6/3/2022 14:00,9.07,0.245300879
6/3/2022 14:15,9.51,0.257200811
6/3/2022 14:30,9.485,0.256524679
6/3/2022 14:45,9.62,0.260175794
6/3/2022 15:00,9.69,0.262068966
6/3/2022 15:15,9.49,0.256659905
6/3/2022 15:30,9,0.243407708
6/3/2022 15:45,8.95,0.242055443
6/3/2022 16:00,9.29,0.251250845
6/3/2022 16:15,9.145,0.247329277
6/3/2022 16:30,9.59,0.259364435
6/3/2022 16:45,10.625,0.287356322
6/3/2022 17:00,10.36,0.280189317
6/3/2022 17:15,9.675,0.261663286
6/3/2022 17:30,9.42,0.254766734
6/3/2022 17:45,9.72,0.262880325
6/3/2022 18:00,9.68,0.261798513
6/3/2022 18:15,9.455,0.25571332
6/3/2022 18:30,9.58,0.259093982
6/3/2022 18:45,9.775,0.264367816
6/3/2022 19:00,9.77,0.26423259
6/3/2022 19:15,9.55,0.258282623
6/3/2022 19:30,9.66,0.261257606
6/3/2022 19:45,9.69,0.262068966
6/3/2022 20:00,9.47,0.256118999
6/3/2022 20:15,9.965,0.269506423
6/3/2022 20:30,9.73,0.263150778
6/3/2022 20:45,9.345,0.252738337
6/3/2022 21:00,8.49,0.229614604
6/3/2022 21:15,9.67,0.261528059
6/3/2022 21:30,9.44,0.25530764
6/3/2022 21:45,9.32,0.252062204
6/3/2022 22:00,9.195,0.248681542
6/3/2022 22:15,9.37,0.253414469
6/3/2022 22:30,9.29,0.251250845
6/3/2022 22:45,8.925,0.24137931
6/3/2022 23:00,9.3,0.251521298
6/3/2022 23:15,9.19,0.248546315
6/3/2022 23:30,9.19,0.248546315
6/3/2022 23:45,8.935,0.241649763
6/4/2022 0:00,8.755,0.236781609
6/4/2022 0:15,9,0.243407708
6/4/2022 0:30,8.54,0.23096687
6/4/2022 0:45,8.72,0.235835024
6/4/2022 1:00,8.43,0.227991886
6/4/2022 1:15,8.36,0.226098715
6/4/2022 1:30,8.38,0.226639621
6/4/2022 1:45,8.26,0.223394185
6/4/2022 2:00,8.275,0.223799865
6/4/2022 2:15,8.16,0.220689655
6/4/2022 2:30,8.12,0.219607843
6/4/2022 2:45,8.145,0.220283976
6/4/2022 3:00,8.29,0.224205544
6/4/2022 3:15,8.22,0.222312373
6/4/2022 3:30,7.92,0.214198783
6/4/2022 3:45,8.045,0.217579446
6/4/2022 4:00,7.915,0.214063556
6/4/2022 4:15,7.66,0.207167005
6/4/2022 4:30,7.81,0.2112238
6/4/2022 4:45,7.77,0.210141988
6/4/2022 5:00,8.48,0.229344151
6/4/2022 5:15,8.18,0.221230561
6/4/2022 5:30,7.99,0.216091954
6/4/2022 5:45,8.13,0.219878296
6/4/2022 6:00,7.995,0.216227181
6/4/2022 6:15,8.165,0.220824882
6/4/2022 6:30,7.8,0.210953347
6/4/2022 6:45,8.03,0.217173766
6/4/2022 7:00,8.36,0.226098715
6/4/2022 7:15,8.02,0.216903313
6/4/2022 7:30,8.435,0.228127113
6/4/2022 7:45,8.29,0.224205544
6/4/2022 8:00,8.205,0.221906694
6/4/2022 8:15,7.87,0.212846518
6/4/2022 8:30,8.395,0.227045301
6/4/2022 8:45,8.36,0.226098715
6/4/2022 9:00,8.28,0.223935091
6/4/2022 9:15,8.345,0.225693036
6/4/2022 9:30,8.08,0.218526031
6/4/2022 9:45,8.13,0.219878296
6/4/2022 10:00,7.835,0.211899932
6/4/2022 10:15,8.005,0.216497634
6/4/2022 10:30,7.77,0.210141988
6/4/2022 10:45,8.375,0.226504395
6/4/2022 11:00,7.755,0.209736308
6/4/2022 11:15,7.835,0.211899932
6/4/2022 11:30,7.91,0.21392833
6/4/2022 11:45,7.455,0.201622718
6/4/2022 12:00,7.325,0.198106829
6/4/2022 12:15,6.89,0.186342123
6/4/2022 12:30,7.43,0.200946586
6/4/2022 12:45,7.51,0.20311021
6/4/2022 13:00,7.015,0.189722786
6/4/2022 13:15,7.155,0.193509128
6/4/2022 13:30,7.26,0.196348884
6/4/2022 13:45,7.48,0.202298851
6/4/2022 14:00,7.3,0.197430696
6/4/2022 14:15,6.93,0.187423935
6/4/2022 14:30,7.23,0.195537525
6/4/2022 14:45,7.36,0.199053414
6/4/2022 15:00,7.66,0.207167005
6/4/2022 15:15,7.47,0.202028398
6/4/2022 15:30,7.22,0.195267072
6/4/2022 15:45,6.97,0.188505747
6/4/2022 16:00,7.14,0.193103448
6/4/2022 16:15,7.135,0.192968222
6/4/2022 16:30,7.03,0.190128465
6/4/2022 16:45,6.85,0.185260311
6/4/2022 17:00,6.695,0.181068289
6/4/2022 17:15,7.29,0.197160243
6/4/2022 17:30,7.235,0.195672752
6/4/2022 17:45,7.19,0.194455713
6/4/2022 18:00,7.03,0.190128465
6/4/2022 18:15,7.43,0.200946586
6/4/2022 18:30,7.36,0.199053414
6/4/2022 18:45,7.32,0.197971602
6/4/2022 19:00,7.175,0.194050034
6/4/2022 19:15,7.11,0.192292089
6/4/2022 19:30,7.255,0.196213658
6/4/2022 19:45,7.13,0.192832995
6/4/2022 20:00,7,0.189317106
6/4/2022 20:15,6.75,0.182555781
6/4/2022 20:30,6.67,0.180392157
6/4/2022 20:45,6.265,0.16943881
6/4/2022 21:00,6.575,0.177822853
6/4/2022 21:15,6.365,0.17214334
6/4/2022 21:30,6.05,0.16362407
6/4/2022 21:45,6.54,0.176876268
6/4/2022 22:00,6.41,0.173360379
6/4/2022 22:15,6.2,0.167680865
6/4/2022 22:30,6.165,0.16673428
6/4/2022 22:45,6.18,0.167139959
6/4/2022 23:00,6.15,0.1663286
6/4/2022 23:15,6.025,0.162947938
6/4/2022 23:30,5.67,0.153346856
6/4/2022 23:45,6.515,0.176200135
6/5/2022 0:00,6.12,0.165517241
6/5/2022 0:15,6.07,0.164164976
6/5/2022 0:30,6.14,0.166058147
6/5/2022 0:45,5.985,0.161866126
6/5/2022 1:00,5.565,0.150507099
6/5/2022 1:15,6.095,0.164841109
6/5/2022 1:30,6.01,0.162542258
6/5/2022 1:45,5.805,0.156997972
6/5/2022 2:00,5.83,0.157674104
6/5/2022 2:15,5.98,0.161730899
6/5/2022 2:30,5.95,0.16091954
6/5/2022 2:45,8.99,0.243137255
6/5/2022 3:00,8.765,0.237052062
6/5/2022 3:15,8.66,0.234212306
6/5/2022 3:30,8.72,0.235835024
6/5/2022 3:45,8.61,0.232860041
6/5/2022 4:00,8.56,0.231507776
6/5/2022 4:15,8.43,0.227991886
6/5/2022 4:30,8.68,0.234753212
6/5/2022 4:45,8.44,0.228262339
6/5/2022 5:00,8.45,0.228532792
6/5/2022 5:15,8.395,0.227045301
6/5/2022 5:30,8.75,0.236646383
6/5/2022 5:45,8.65,0.233941853
6/5/2022 6:00,8.88,0.240162272
6/5/2022 6:15,8.995,0.243272481
6/5/2022 6:30,8.9,0.240703178
6/5/2022 6:45,8.985,0.243002028
6/5/2022 7:00,8.555,0.231372549
6/5/2022 7:15,8.73,0.236105477
6/5/2022 7:30,9.005,0.243542934
6/5/2022 7:45,9.03,0.244219067
6/5/2022 8:00,8.51,0.23015551
6/5/2022 8:15,8.745,0.236511156
6/5/2022 8:30,8.75,0.236646383
6/5/2022 8:45,9.29,0.251250845
6/5/2022 9:00,8.64,0.2336714
6/5/2022 9:15,8.79,0.237728195
6/5/2022 9:30,8.59,0.232319135
6/5/2022 9:45,8.44,0.228262339
6/5/2022 10:00,8.45,0.228532792
6/5/2022 10:15,8.23,0.222582826
6/5/2022 10:30,8.495,0.229749831
6/5/2022 10:45,8.27,0.223664638
6/5/2022 11:00,8.71,0.235564571
6/5/2022 11:15,8.38,0.226639621
6/5/2022 11:30,8.355,0.225963489
6/5/2022 11:45,7.835,0.211899932
6/5/2022 12:00,7.905,0.213793103
6/5/2022 12:15,7.715,0.208654496
6/5/2022 12:30,7.5,0.202839757
6/5/2022 12:45,7.555,0.204327248
6/5/2022 13:00,7.695,0.20811359
6/5/2022 13:15,7.48,0.202298851
6/5/2022 13:30,7.655,0.207031778
6/5/2022 13:45,8.04,0.217444219
6/5/2022 14:00,8.12,0.219607843
6/5/2022 14:15,7.775,0.210277214
6/5/2022 14:30,7.535,0.203786342
6/5/2022 14:45,7.12,0.192562542
6/5/2022 15:00,7.665,0.207302231
6/5/2022 15:15,7.785,0.210547667
6/5/2022 15:30,7.65,0.206896552
6/5/2022 15:45,7.605,0.205679513
6/5/2022 16:00,7.95,0.215010142
6/5/2022 16:15,7.78,0.210412441
6/5/2022 16:30,7.6,0.205544287
6/5/2022 16:45,7.475,0.202163624
6/5/2022 17:00,7.29,0.197160243
6/5/2022 17:15,7.325,0.198106829
6/5/2022 17:30,7.65,0.206896552
6/5/2022 17:45,7.52,0.203380663
6/5/2022 18:00,7.755,0.209736308
6/5/2022 18:15,7.72,0.208789723
6/5/2022 18:30,7.75,0.209601082
6/5/2022 18:45,7.62,0.206085193
6/5/2022 19:00,7.72,0.208789723
6/5/2022 19:15,7.77,0.210141988
6/5/2022 19:30,9.165,0.247870183
6/5/2022 19:45,7.44,0.201217039
6/5/2022 20:00,7.28,0.19688979
6/5/2022 20:15,6.98,0.1887762
6/5/2022 20:30,7.155,0.193509128
6/5/2022 20:45,7.22,0.195267072
6/5/2022 21:00,6.75,0.182555781
6/5/2022 21:15,7.04,0.190398918
6/5/2022 21:30,7.33,0.198242055
6/5/2022 21:45,7.26,0.196348884
6/5/2022 22:00,7.265,0.196484111
6/5/2022 22:15,7.14,0.193103448
6/5/2022 22:30,7.08,0.19148073
6/5/2022 22:45,6.815,0.184313725
6/5/2022 23:00,7.02,0.189858012
6/5/2022 23:15,6.82,0.184448952
6/5/2022 23:30,6.81,0.184178499
6/5/2022 23:45,6.61,0.178769439
6/6/2022 0:00,6.16,0.166599053
6/6/2022 0:15,6.47,0.174983097
6/6/2022 0:30,6.41,0.173360379
6/6/2022 0:45,6.51,0.176064909
6/6/2022 1:00,6.37,0.172278567
6/6/2022 1:15,6.005,0.162407032
6/6/2022 1:30,6.185,0.167275186
6/6/2022 1:45,6.15,0.1663286
6/6/2022 2:00,6,0.162271805
6/6/2022 2:15,6.105,0.165111562
6/6/2022 2:30,6.05,0.16362407
6/6/2022 2:45,5.91,0.159837728
6/6/2022 3:00,5.95,0.16091954
6/6/2022 3:15,5.97,0.161460446
6/6/2022 3:30,5.865,0.15862069
6/6/2022 3:45,5.875,0.158891143
6/6/2022 4:00,5.79,0.156592292
6/6/2022 4:15,5.79,0.156592292
6/6/2022 4:30,5.76,0.155780933
6/6/2022 4:45,5.685,0.153752535
6/6/2022 5:00,5.49,0.148478702
6/6/2022 5:15,5.51,0.149019608
6/6/2022 5:30,5.54,0.149830967
6/6/2022 5:45,5.54,0.149830967
6/6/2022 6:00,5.67,0.153346856
6/6/2022 6:15,5.585,0.151048005
6/6/2022 6:30,5.52,0.149290061
6/6/2022 6:45,5.55,0.15010142
6/6/2022 7:00,5.62,0.151994591
6/6/2022 7:15,5.585,0.151048005
6/6/2022 7:30,5.51,0.149019608
6/6/2022 7:45,5.6,0.151453685
6/6/2022 8:00,5.85,0.15821501
6/6/2022 8:15,5.81,0.157133198
6/6/2022 8:30,5.765,0.15591616
6/6/2022 8:45,5.875,0.158891143
6/6/2022 9:00,5.56,0.150371873
6/6/2022 9:15,5.4,0.146044625
6/6/2022 9:30,5.73,0.154969574
6/6/2022 9:45,6.14,0.166058147
6/6/2022 10:00,6.02,0.162812711
6/6/2022 10:15,5.99,0.162001352
6/6/2022 10:30,5.815,0.157268425
6/6/2022 10:45,5.715,0.154563895
6/6/2022 11:00,5.53,0.149560514
6/6/2022 14:45,6.39,0.172819473
6/6/2022 15:00,6.595,0.178363759
6/6/2022 15:15,6.54,0.176876268
6/6/2022 15:30,5.85,0.15821501
6/6/2022 15:45,6.465,0.17484787
6/6/2022 16:00,7.585,0.205138607
6/6/2022 16:15,8.47,0.229073698
6/6/2022 16:30,8.36,0.226098715
6/6/2022 16:45,8.33,0.225287356
6/6/2022 17:00,8.56,0.231507776
6/6/2022 17:15,8.53,0.230696416
6/6/2022 17:30,8.415,0.227586207
6/6/2022 17:45,8.42,0.227721433
6/6/2022 18:00,8.37,0.226369168
6/6/2022 18:15,8.59,0.232319135
6/6/2022 18:30,8.61,0.232860041
6/6/2022 18:45,8.945,0.241920216
6/6/2022 19:00,9.13,0.246923597
6/6/2022 19:15,9.38,0.253684922
6/6/2022 19:30,9.42,0.254766734
6/6/2022 19:45,9.6,0.259634888
6/6/2022 20:00,9.765,0.264097363
6/6/2022 20:15,10.07,0.27234618
6/6/2022 20:30,10.09,0.272887086
6/6/2022 20:45,10.19,0.275591616
6/6/2022 21:00,11.695,0.316294794
6/6/2022 21:15,11.875,0.321162948
6/6/2022 21:30,11.625,0.314401623
6/6/2022 21:45,11.74,0.317511832
6/6/2022 22:00,11.485,0.310615281
6/6/2022 22:15,11.425,0.308992563
6/6/2022 22:30,11.97,0.323732252
6/6/2022 22:45,11.835,0.320081136
6/6/2022 23:00,11.88,0.321298174
6/6/2022 23:15,11.555,0.312508452
6/6/2022 23:30,11.205,0.303042596
6/6/2022 23:45,11.45,0.309668695
6/7/2022 0:00,11.5,0.31102096
6/7/2022 0:15,12.01,0.324814064
6/7/2022 0:30,11.9,0.32183908
6/7/2022 0:45,11.49,0.310750507
6/7/2022 1:00,12.19,0.329682218
6/7/2022 1:15,11.91,0.322109533
6/7/2022 1:30,11.915,0.32224476
6/7/2022 1:45,12.21,0.330223124
6/7/2022 2:00,12.18,0.329411765
6/7/2022 2:15,12.23,0.33076403
6/7/2022 2:30,12.095,0.327112914
6/7/2022 2:45,11.89,0.321568627
6/7/2022 3:00,11.475,0.310344828
6/7/2022 3:15,12.32,0.333198107
6/7/2022 3:30,12.125,0.327924273
6/7/2022 3:45,12.13,0.3280595
6/7/2022 4:00,11.85,0.320486815
6/7/2022 4:15,11.88,0.321298174
6/7/2022 4:30,11.66,0.315348208
6/7/2022 4:45,11.875,0.321162948
6/7/2022 5:00,11.795,0.318999324
6/7/2022 5:15,11.73,0.317241379
6/7/2022 5:30,11.44,0.309398242
6/7/2022 5:45,11.7,0.31643002
6/7/2022 6:00,11.235,0.303853955
6/7/2022 6:15,11.24,0.303989182
6/7/2022 6:30,11.61,0.313995943
6/7/2022 6:45,11.35,0.306964165
6/7/2022 7:00,11.585,0.313319811
6/7/2022 7:15,12.02,0.325084517
6/7/2022 7:30,11.58,0.313184584
6/7/2022 7:45,11.97,0.323732252
6/7/2022 8:00,11.725,0.317106153
6/7/2022 8:15,11.78,0.318593644
6/7/2022 8:30,12.01,0.324814064
6/7/2022 8:45,12.455,0.336849222
6/7/2022 9:00,12.68,0.342934415
6/7/2022 9:15,11.78,0.318593644
6/7/2022 9:30,11.64,0.314807302
6/7/2022 9:45,11.74,0.317511832
6/7/2022 10:00,11.59,0.313455037
6/7/2022 10:15,11.805,0.319269777
6/7/2022 10:30,12.88,0.348343475
6/7/2022 10:45,11.74,0.317511832
6/7/2022 11:00,11.39,0.308045977
6/7/2022 11:15,11.22,0.303448276
6/7/2022 11:30,11.39,0.308045977
6/7/2022 11:45,11.025,0.298174442
6/7/2022 12:00,11.01,0.297768763
6/7/2022 12:15,10.585,0.28627451
6/7/2022 12:30,10.625,0.287356322
6/7/2022 12:45,10.36,0.280189317
6/7/2022 13:00,10.085,0.272751859
6/7/2022 13:15,9.58,0.259093982
6/7/2022 13:30,10.76,0.291007437
6/7/2022 13:45,10.81,0.292359703
6/7/2022 14:00,10.31,0.278837052
6/7/2022 14:15,10.45,0.282623394
6/7/2022 14:30,10.965,0.296551724
6/7/2022 14:45,10.895,0.294658553
6/7/2022 15:00,10.6,0.286680189
6/7/2022 15:15,11.25,0.304259635
6/7/2022 15:30,11.115,0.300608519
6/7/2022 15:45,11.165,0.301960784
6/7/2022 16:00,10.975,0.296822177
6/7/2022 16:15,11.285,0.30520622
6/7/2022 16:30,11.33,0.306423259
6/7/2022 16:45,11.17,0.302096011
6/7/2022 17:00,11.11,0.300473293
6/7/2022 17:15,11.575,0.313049358
6/7/2022 17:30,11.48,0.310480054
6/7/2022 17:45,11.45,0.309668695
6/7/2022 18:00,10.77,0.29127789
6/7/2022 18:15,10.895,0.294658553
6/7/2022 18:30,11.085,0.29979716
6/7/2022 18:45,11.13,0.301014199
6/7/2022 19:00,10.9,0.29479378
6/7/2022 19:15,11.3,0.3056119
6/7/2022 19:30,10.815,0.292494929
6/7/2022 19:45,12.51,0.338336714
6/7/2022 20:00,12.11,0.327518594
6/7/2022 20:15,11.97,0.323732252
6/7/2022 20:30,11.94,0.322920892
6/7/2022 20:45,12.02,0.325084517
6/7/2022 21:00,11.81,0.319405003
6/7/2022 21:15,11.79,0.318864097
6/7/2022 21:30,11.83,0.319945909
6/7/2022 21:45,11.785,0.318728871
6/7/2022 22:00,11.59,0.313455037
6/7/2022 22:15,11.585,0.313319811
6/7/2022 22:30,11.565,0.312778905
6/7/2022 22:45,11.59,0.313455037
6/7/2022 23:00,11.48,0.310480054
6/7/2022 23:15,11.115,0.300608519
6/7/2022 23:30,11.23,0.303718729
6/7/2022 23:45,11.19,0.302636917
6/8/2022 0:00,11.05,0.298850575
6/8/2022 0:15,10.96,0.296416498
6/8/2022 0:30,10.61,0.286950642
6/8/2022 0:45,10.84,0.293171062
6/8/2022 1:00,10.755,0.290872211
6/8/2022 1:15,10.7,0.289384719
6/8/2022 1:30,10.46,0.282893847
6/8/2022 1:45,10.41,0.281541582
6/8/2022 2:00,11.055,0.298985801
6/8/2022 2:15,10.665,0.288438134
6/8/2022 2:30,11.105,0.300338066
6/8/2022 2:45,10.93,0.295605139
6/8/2022 3:00,10.625,0.287356322
6/8/2022 3:15,10.74,0.290466531
6/8/2022 3:30,10.46,0.282893847
6/8/2022 3:45,10.565,0.285733604
6/8/2022 4:00,10.77,0.29127789
6/8/2022 4:15,10.74,0.290466531
6/8/2022 4:30,10.48,0.283434753
6/8/2022 4:45,10.685,0.28897904
6/8/2022 5:00,10.475,0.283299527
6/8/2022 5:15,10.08,0.272616633
6/8/2022 5:30,10.43,0.282082488
6/8/2022 5:45,9.995,0.270317782
6/8/2022 6:00,10.13,0.273968898
6/8/2022 6:15,10.07,0.27234618
6/8/2022 6:30,9.98,0.269912103
6/8/2022 6:45,9.545,0.258147397
6/8/2022 7:00,9.52,0.257471264
6/8/2022 7:15,9.915,0.268154158
6/8/2022 7:30,9.93,0.268559838
6/8/2022 7:45,10.055,0.2719405
6/8/2022 8:00,9.81,0.265314402
6/8/2022 8:15,10.14,0.274239351
6/8/2022 8:30,10.11,0.273427992
6/8/2022 8:45,10.08,0.272616633
6/8/2022 9:00,9.99,0.270182556
6/8/2022 9:15,10.65,0.288032454
6/8/2022 9:30,10.055,0.2719405
6/8/2022 9:45,9.84,0.266125761
6/8/2022 10:00,9.66,0.261257606
6/8/2022 10:15,10.02,0.270993915
6/8/2022 10:30,9.93,0.268559838
6/8/2022 10:45,9.91,0.268018932
6/8/2022 11:00,9.685,0.261933739
6/8/2022 11:15,9.64,0.2607167
6/8/2022 11:30,9.48,0.256389452
6/8/2022 11:45,9.395,0.254090602
6/8/2022 12:00,9.3,0.251521298
6/8/2022 12:15,9.13,0.246923597
6/8/2022 12:30,9.02,0.243948614
6/8/2022 12:45,8.83,0.238810007
6/8/2022 13:00,8.855,0.239486139
6/8/2022 13:15,8.81,0.238269101
6/8/2022 13:30,8.96,0.242325896
6/8/2022 13:45,8.68,0.234753212
6/8/2022 14:00,8.17,0.220960108
6/8/2022 14:15,8.02,0.216903313
6/8/2022 14:30,8.635,0.233536173
6/8/2022 14:45,8.085,0.218661258
6/8/2022 15:00,8.145,0.220283976
6/8/2022 15:15,8.21,0.22204192
6/8/2022 15:30,7.59,0.205273834
6/8/2022 15:45,7.43,0.200946586
6/8/2022 16:00,7.62,0.206085193
6/8/2022 16:15,8.125,0.21974307
6/8/2022 16:30,7.41,0.20040568
6/8/2022 16:45,7.135,0.192968222
6/8/2022 17:00,7.03,0.190128465
6/8/2022 17:15,7.05,0.190669371
6/8/2022 17:30,6.95,0.187964841
6/8/2022 17:45,7.04,0.190398918
6/8/2022 18:00,7.04,0.190398918
6/8/2022 18:15,7.03,0.190128465
6/8/2022 18:30,7.02,0.189858012
6/8/2022 18:45,6.85,0.185260311
6/8/2022 19:00,6.915,0.187018256
6/8/2022 19:15,6.95,0.187964841
6/8/2022 19:30,6.76,0.182826234
6/8/2022 19:45,6.59,0.178228533
6/8/2022 20:00,6.57,0.177687627
6/8/2022 20:15,6.51,0.176064909
6/8/2022 20:30,6.17,0.166869506
6/8/2022 20:45,6.21,0.167951318
6/8/2022 21:00,6.11,0.165246788
6/8/2022 21:15,5.96,0.161189993
6/8/2022 21:30,5.76,0.155780933
6/8/2022 21:45,6.09,0.164705882
6/8/2022 22:00,6.04,0.163353617
6/8/2022 22:15,5.895,0.159432049
6/8/2022 22:30,5.82,0.157403651
6/8/2022 22:45,5.94,0.160649087
6/8/2022 23:00,5.82,0.157403651
6/8/2022 23:15,5.83,0.157674104
6/8/2022 23:30,5.69,0.153887762
6/8/2022 23:45,5.625,0.152129817
6/9/2022 0:00,5.395,0.145909398
6/9/2022 0:15,5.24,0.141717377
6/9/2022 0:30,5.24,0.141717377
6/9/2022 0:45,5.11,0.138201487
6/9/2022 1:00,4.95,0.133874239
6/9/2022 1:15,4.88,0.131981068
6/9/2022 1:30,4.72,0.12765382
6/9/2022 1:45,4.67,0.126301555
6/9/2022 2:00,4.465,0.120757268
6/9/2022 2:15,4.33,0.117106153
6/9/2022 2:30,10.85,0.293441515
6/9/2022 2:45,11.04,0.298580122
