DateTime,ph,Normalized
5/11/2022 17:45,8.65198064,0.968866813
5/11/2022 18:00,8.63183172,0.966610495
5/11/2022 18:15,8.6116828,0.964354177
5/11/2022 18:30,8.581533879,0.960978038
5/11/2022 18:45,8.561384959,0.95872172
5/11/2022 19:00,8.541236039,0.956465402
5/11/2022 19:15,8.521087118,0.954209084
5/11/2022 19:30,8.500938198,0.951952766
5/11/2022 19:45,8.480789278,0.949696448
5/11/2022 20:00,8.450640357,0.946320309
5/11/2022 20:15,8.430491437,0.944063991
5/11/2022 20:30,8.410342517,0.941807673
5/11/2022 20:45,8.390193596,0.939551355
5/11/2022 21:00,8.370044676,0.937295037
5/11/2022 21:15,8.359895756,0.936158539
5/11/2022 21:30,8.349746835,0.935022042
5/11/2022 21:45,8.339597915,0.933885545
5/11/2022 22:00,8.329448995,0.932749048
5/11/2022 22:15,8.319300074,0.93161255
5/11/2022 22:30,8.309151154,0.930476053
5/11/2022 22:45,8.309002234,0.930459377
5/11/2022 23:00,8.298853313,0.929322879
5/11/2022 23:15,8.298704393,0.929306203
5/11/2022 23:30,8.288555473,0.928169706
5/11/2022 23:45,8.288406552,0.928153029
5/12/2022 0:00,8.288257632,0.928136353
5/12/2022 0:15,8.288108712,0.928119677
5/12/2022 0:30,8.277959792,0.926983179
5/12/2022 0:45,8.277810871,0.926966503
5/12/2022 1:00,8.277661951,0.926949827
5/12/2022 1:15,8.267513031,0.925813329
5/12/2022 1:30,8.26736411,0.925796653
5/12/2022 1:45,8.26721519,0.925779976
5/12/2022 2:00,8.26706627,0.9257633
5/12/2022 2:15,8.266917349,0.925746624
5/12/2022 2:30,8.266768429,0.925729947
5/12/2022 2:45,8.256619509,0.92459345
5/12/2022 3:00,8.266470588,0.925696594
5/12/2022 3:15,8.256321668,0.924560097
5/12/2022 3:30,8.256172748,0.924543421
5/12/2022 3:45,8.256023827,0.924526744
5/12/2022 4:00,8.255874907,0.924510068
5/12/2022 4:15,8.255725987,0.924493392
5/12/2022 4:30,8.255577066,0.924476715
5/12/2022 4:45,8.255428146,0.924460039
