DateTime,turbidity,Normalized
05/11/2022 01:00,0.98,0.000269411
05/11/2022 01:15,0.95,0.000261164
05/11/2022 01:30,0.925,0.000254291
05/11/2022 01:45,1.105,0.000303775
05/11/2022 02:00,0.95,0.000261164
05/11/2022 02:15,0.905,0.000248793
05/11/2022 02:30,0.86,0.000236422
05/11/2022 02:45,2.665,0.000732633
05/11/2022 03:00,0.95,0.000261164
05/11/2022 03:15,1,0.000274909
05/11/2022 03:30,0.915,0.000251542
05/11/2022 03:45,0.975,0.000268036
05/11/2022 04:00,1.02,0.000280407
05/11/2022 04:15,0.89,0.000244669
05/11/2022 04:30,0.925,0.000254291
05/11/2022 04:45,0.925,0.000254291
05/11/2022 05:00,0.955,0.000262538
05/11/2022 05:15,1.14,0.000313396
05/11/2022 05:30,0.93,0.000255666
05/11/2022 05:45,0.85,0.000233673
05/11/2022 06:00,0.965,0.000265287
05/11/2022 06:15,0.965,0.000265287
05/11/2022 06:30,0.97,0.000266662
05/11/2022 06:45,0.935,0.00025704
05/11/2022 07:00,0.88,0.00024192
05/11/2022 07:15,1.005,0.000276284
05/11/2022 07:30,1.045,0.00028728
05/11/2022 07:45,1.115,0.000306524
05/11/2022 08:00,1.345,0.000369753
05/11/2022 08:15,1.375,0.000378
05/11/2022 08:30,1.505,0.000413738
05/11/2022 08:45,1.48,0.000406866
05/11/2022 09:00,1.315,0.000361506
05/11/2022 09:15,1.28,0.000351884
05/11/2022 09:30,1.14,0.000313396
05/11/2022 09:45,1.015,0.000279033
05/11/2022 10:00,1.04,0.000285906
05/11/2022 10:15,0.86,0.000236422
05/11/2022 10:30,0.795,0.000218553
05/11/2022 10:45,0.755,0.000207556
05/11/2022 11:00,0.87,0.000239171
05/11/2022 11:15,0.8,0.000219927
05/11/2022 11:30,0.705,0.000193811
05/11/2022 11:45,0.74,0.000203433
05/11/2022 12:00,0.785,0.000215804
05/11/2022 12:15,0.775,0.000213055
05/11/2022 12:30,0.88,0.00024192
05/11/2022 12:45,0.84,0.000230924
05/11/2022 13:00,0.81,0.000222676
05/11/2022 13:15,1,0.000274909
05/11/2022 13:30,0.92,0.000252916
05/11/2022 13:45,1,0.000274909
05/11/2022 14:00,0.89,0.000244669
05/11/2022 14:15,0.85,0.000233673
05/11/2022 14:30,0.925,0.000254291
05/11/2022 14:45,0.78,0.000214429
05/11/2022 15:00,0.795,0.000218553
05/11/2022 15:15,0.735,0.000202058
05/11/2022 15:30,0.695,0.000191062
05/11/2022 15:45,0.705,0.000193811
05/11/2022 16:00,0.73,0.000200684
05/11/2022 16:15,0.685,0.000188313
05/11/2022 16:30,0.74,0.000203433
05/11/2022 16:45,0.73,0.000200684
05/11/2022 17:00,0.835,0.000229549
05/11/2022 17:15,0.755,0.000207556
05/11/2022 17:30,0.795,0.000218553
05/11/2022 17:45,0.74,0.000203433
05/11/2022 18:00,0.66,0.00018144
05/11/2022 18:15,0.71,0.000195186
05/11/2022 18:30,0.785,0.000215804
05/11/2022 18:45,0.68,0.000186938
05/11/2022 19:00,0.68,0.000186938
05/11/2022 19:15,0.835,0.000229549
05/11/2022 19:30,0.73,0.000200684
05/11/2022 19:45,0.705,0.000193811
05/11/2022 20:00,0.63,0.000173193
05/11/2022 20:15,0.705,0.000193811
05/11/2022 20:30,0.82,0.000225426
05/11/2022 20:45,0.755,0.000207556
05/11/2022 21:00,0.905,0.000248793
05/11/2022 21:15,0.79,0.000217178
05/11/2022 21:30,0.815,0.000224051
05/11/2022 21:45,0.78,0.000214429
05/11/2022 22:00,0.88,0.00024192
05/11/2022 22:15,1.105,0.000303775
05/11/2022 22:30,0.96,0.000263913
05/11/2022 22:45,1.065,0.000292778
05/11/2022 23:00,1.03,0.000283156
05/11/2022 23:15,1.06,0.000291404
05/11/2022 23:30,0.92,0.000252916
05/11/2022 23:45,0.88,0.00024192
05/12/2022 00:00,0.855,0.000235047
05/12/2022 00:15,0.91,0.000250167
05/12/2022 00:30,0.865,0.000237796
05/12/2022 00:45,0.865,0.000237796
05/12/2022 01:00,0.78,0.000214429
05/12/2022 01:15,0.885,0.000243295
05/12/2022 01:30,0.91,0.000250167
05/12/2022 01:45,0.94,0.000258415
05/12/2022 02:00,0.965,0.000265287
05/12/2022 02:15,1.085,0.000298276
05/12/2022 02:30,1.045,0.00028728
05/12/2022 02:45,1.03,0.000283156
05/12/2022 03:00,0.91,0.000250167
05/12/2022 03:15,0.98,0.000269411
05/12/2022 03:30,0.99,0.00027216
05/12/2022 03:45,1.055,0.000290029
05/12/2022 04:00,1.055,0.000290029
05/12/2022 04:15,1.195,0.000328516
05/12/2022 04:30,1.37,0.000376626
05/12/2022 04:45,1.765,0.000485215
05/12/2022 05:00,1.63,0.000448102
05/12/2022 05:15,1.85,0.000508582
05/12/2022 05:30,1.43,0.00039312
05/12/2022 05:45,1.455,0.000399993
05/12/2022 06:00,1.455,0.000399993
05/12/2022 06:15,1.45,0.000398618
05/12/2022 06:30,1.39,0.000382124
05/12/2022 06:45,1.405,0.000386247
05/12/2022 07:00,1.41,0.000387622
05/12/2022 07:15,1.39,0.000382124
05/12/2022 07:30,1.385,0.000380749
05/12/2022 07:45,1.42,0.000390371
05/12/2022 08:00,1.295,0.000356007
05/12/2022 08:15,1.235,0.000339513
05/12/2022 08:30,1.27,0.000349135
05/12/2022 08:45,1.19,0.000327142
05/12/2022 09:00,1.135,0.000312022
05/12/2022 09:15,1.025,0.000281782
05/12/2022 09:30,1.015,0.000279033
05/12/2022 09:45,0.91,0.000250167
05/12/2022 10:00,0.835,0.000229549
05/12/2022 10:15,0.85,0.000233673
05/12/2022 10:30,0.94,0.000258415
05/12/2022 10:45,0.82,0.000225426
05/12/2022 11:00,0.845,0.000232298
05/12/2022 11:15,0.75,0.000206182
05/12/2022 11:30,0.805,0.000221302
05/12/2022 11:45,0.785,0.000215804
05/12/2022 12:00,1.52,0.000417862
05/12/2022 12:15,0.71,0.000195186
05/12/2022 12:30,0.94,0.000258415
05/12/2022 12:45,0.715,0.00019656
05/12/2022 13:00,0.77,0.00021168
05/12/2022 13:15,0.765,0.000210306
05/12/2022 13:30,0.81,0.000222676
05/12/2022 13:45,0.835,0.000229549
05/12/2022 14:00,0.785,0.000215804
05/12/2022 14:15,0.765,0.000210306
05/12/2022 14:30,0.77,0.00021168
05/12/2022 14:45,0.725,0.000199309
05/12/2022 15:00,0.68,0.000186938
05/12/2022 15:15,0.685,0.000188313
05/12/2022 15:30,0.825,0.0002268
05/12/2022 15:45,0.825,0.0002268
05/12/2022 16:00,0.75,0.000206182
05/12/2022 16:15,0.67,0.000184189
05/12/2022 16:30,0.66,0.00018144
05/12/2022 16:45,0.63,0.000173193
05/12/2022 17:00,0.62,0.000170444
05/12/2022 17:15,0.815,0.000224051
05/12/2022 17:30,0.66,0.00018144
05/12/2022 17:45,0.655,0.000180066
05/12/2022 18:00,0.78,0.000214429
05/12/2022 18:15,0.755,0.000207556
05/12/2022 18:30,0.725,0.000199309
05/12/2022 18:45,0.86,0.000236422
05/12/2022 19:00,0.665,0.000182815
05/12/2022 19:15,0.67,0.000184189
05/12/2022 19:30,0.715,0.00019656
05/12/2022 19:45,0.65,0.000178691
05/12/2022 20:00,0.74,0.000203433
05/12/2022 20:15,0.765,0.000210306
05/12/2022 20:30,0.99,0.00027216
05/12/2022 20:45,0.745,0.000204807
05/12/2022 21:00,0.75,0.000206182
05/12/2022 21:15,0.815,0.000224051
05/12/2022 21:30,0.85,0.000233673
05/12/2022 21:45,1.04,0.000285906
05/12/2022 22:00,1.415,0.000388996
05/12/2022 22:15,1.465,0.000402742
05/12/2022 22:30,1.485,0.00040824
05/12/2022 22:45,1.46,0.000401367
05/12/2022 23:00,1.335,0.000367004
